id,publicCode,collectorNumber,name,set_id,set_label,rarity_id,rarity_label,cardType,superType,domain,energy,might,power,tags,ability_text,accessibilityText,illustrator,orientation,cardImage_url
ogn-010-298,OGN-010/298,10,Legion Rearguard,OGN,Origins,common,Common,Unit,,Fury,2,2,,"Trifarian, Noxus",[Accelerate] (You may pay :rb_energy_1::rb_rune_fury: as an additional cost to have me enter ready.),Riftbound Unit: Legion Rearguard. [Accelerate] (You may pay [1][C] as an additional cost to have me enter ready.),Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aedece01c7792c689050460db1670e6b9b15b61f-744x1039.png?accountingTag=RB
ogn-011-298,OGN-011/298,11,Magma Wurm,OGN,Origins,common,Common,Unit,,Fury,8,8,1,Freljord,Other friendly units enter ready.,Riftbound Unit: Magma Wurm. Other friendly units enter ready.,Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f6565b15f65f538804e6a56623c8aa2eedeffc22-744x1039.png?accountingTag=RB
ogn-012-298,OGN-012/298,12,Noxus Hopeful,OGN,Origins,common,Common,Unit,,Fury,4,4,,"Trifarian, Noxus",[Legion] — I cost :rb_energy_2: less. (Get the effect if you've played another card this turn.),Riftbound Unit: Noxus Hopeful. [Legion] — I cost [2] less. (Get the effect if you've played another card this turn.),Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c3bb6f4cb58feeb50e396d12ec9865c5434025af-744x1039.png?accountingTag=RB
ogn-013-298,OGN-013/298,13,Pouty Poro,OGN,Origins,common,Common,Unit,,Fury,2,2,,Poro,[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.),Riftbound Unit: Pouty Poro. [Deflect] (Opponents must pay [A] to choose me with a spell or ability.),Caravan Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d541bf3bcb5aa3ad0d48d87f5753569b72ac426f-744x1039.png?accountingTag=RB
ogn-014-298,OGN-014/298,14,Sky Splitter,OGN,Origins,common,Common,Spell,,Fury,8,,1,,"[Action] (Play on your turn or in showdowns.)
This spell's Energy cost is reduced by the highest Might among units you control.
Deal 5 to a unit at a battlefield.","Riftbound Spell: Sky Splitter. [Action] (Play on your turn or in showdowns.)
This spell's Energy cost is reduced by the highest Might among units you control.
Deal 5 to a unit at a battlefield.",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/01faae468720dd5bf5e3fe12ba56c01af70263be-744x1039.png?accountingTag=RB
ogn-015-298,OGN-015/298,15,Captain Farron,OGN,Origins,uncommon,Uncommon,Unit,,Fury,4,5,1,"Trifarian, Noxus",Other friendly units here have [Assault]. (+1 :rb_might: while they're attackers.),Riftbound Unit: Captain Farron. Other friendly units here have [Assault]. (+1 [S] while they're attackers.),Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4c65e2cae6748590f589ad8b26bc5a20c0d770c2-744x1039.png?accountingTag=RB
ogn-016-298,OGN-016/298,16,Dangerous Duo,OGN,Origins,uncommon,Uncommon,Unit,,Fury,3,3,,"Mech, Bandle City","[Legion] — When you play me, give a unit +2 :rb_might: this turn. (Get the effect if you've played another card this turn.)","Riftbound Unit: Dangerous Duo. [Legion] — When you play me, give a unit +2 [S] this turn. (Get the effect if you've played another card this turn.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3c02ea9e438d407c739276b788e015ac93843651-744x1039.png?accountingTag=RB
ogn-017-298,OGN-017/298,17,Iron Ballista,OGN,Origins,uncommon,Uncommon,Gear,,Fury,3,,,,"This enters exhausted.
:rb_exhaust:: Deal 2 to a unit at a battlefield.","Riftbound Gear: Iron Ballista. This enters exhausted.
[T]: Deal 2 to a unit at a battlefield.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9b5cfe757b6067994e17e284eba46433880a1461-744x1039.png?accountingTag=RB
ogn-018-298,OGN-018/298,18,Noxus Saboteur,OGN,Origins,uncommon,Uncommon,Unit,,Fury,3,3,,"Trifarian, Noxus",Your opponents' [Hidden] cards can't be revealed here.,Riftbound Unit: Noxus Saboteur. Your opponents' [Hidden] cards can't be revealed here.,Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b78f0c822cb984db24ac3f1956cc8c10f8f88b22-744x1039.png?accountingTag=RB
ogn-019-298,OGN-019/298,19,Raging Soul,OGN,Origins,uncommon,Uncommon,Unit,,Fury,4,4,,"Spirit, Shadow Isles","If you've discarded a card this turn, I have [Assault] and [Ganking]. (+1 :rb_might: while I'm an attacker. I can move from battlefield to battlefield.)","Riftbound Unit: Raging Soul. If you've discarded a card this turn, I have [Assault] and [Ganking]. (+1 [S] while I'm an attacker. I can move from battlefield to battlefield.)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/037647d0decc94ff4a5d53b11cf36afe9d849533-744x1039.png?accountingTag=RB
ogn-020-298,OGN-020/298,20,Scrapyard Champion,OGN,Origins,uncommon,Uncommon,Unit,,Fury,5,5,1,"Mech, Bandle City","[Legion] — When you play me, discard 2, then draw 2. (Get the effect if you've played another card this turn.)","Riftbound Unit: Scrapyard Champion. [Legion] — When you play me, discard 2, then draw 2. (Get the effect if you've played another card this turn.)",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/10f096d2b469fd73329386e5efe88c9bec667d7c-744x1039.png?accountingTag=RB
ogn-021-298,OGN-021/298,21,Sun Disc,OGN,Origins,uncommon,Uncommon,Gear,,Fury,2,,1,,:rb_exhaust:: [Legion] — The next unit you play this turn enters ready. (Get the effect if you've played another card this turn.),Riftbound Gear: Sun Disc. [T]: [Legion] — The next unit you play this turn enters ready. (Get the effect if you've played another card this turn.),Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/146d7514f15e6674f471f3aa9c3fadf22c0b634b-744x1039.png?accountingTag=RB
ogn-022-298,OGN-022/298,22,Thermo Beam,OGN,Origins,uncommon,Uncommon,Spell,,Fury,5,,2,,"[Action] (Play on your turn or in showdowns.)
Kill all gear.","Riftbound Spell: Thermo Beam. [Action] (Play on your turn or in showdowns.)
Kill all gear.",Max Grecke,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/88661e852b864491e6d7f5f087caf4263f61c361-744x1039.png?accountingTag=RB
ogn-023-298,OGN-023/298,23,Unlicensed Armory,OGN,Origins,uncommon,Uncommon,Gear,,Fury,2,,,,"Discard 1, :rb_exhaust:: Choose a friendly unit. The next time it dies this turn, you may pay :rb_rune_fury: to recall it exhausted instead. (Send it to base. This isn't a move.)","Riftbound Gear: Unlicensed Armory. Discard 1, [E]: Choose a friendly unit. The next time it dies this turn, you may pay [C] to recall it exhausted instead. (Send it to base. This isn't a move.)",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1a80bedd893d9024fc90f108da36b4fd1d496ad6-744x1039.png?accountingTag=RB
ogn-024-298,OGN-024/298,24,Void Seeker,OGN,Origins,uncommon,Uncommon,Spell,,Fury,3,,1,,"[Action] (Play on your turn or in showdowns.)
Deal 4 to a unit at a battlefield. Draw 1.","Riftbound Spell: Void Seeker. [Action] (Play on your turn or in showdowns.)
Deal 4 to a unit at a battlefield. Draw 1.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5b64b63c6be58ff3c33c7fb3c2dcb168d64e287e-744x1039.png?accountingTag=RB
ogn-025-298,OGN-025/298,25,Blind Fury,OGN,Origins,rare,Rare,Spell,,Fury,4,,2,,"[Action] (Play on your turn or in showdowns.)
Each opponent reveals the top card of their Main Deck. Choose one and banish it, then play it, ignoring its cost. Then recycle the rest.","Riftbound Spell: Blind Fury. [Action] (Play on your turn or in showdowns.)
Each opponent reveals the top card of their Main Deck. Choose one and banish it, then play it, ignoring its cost. Then recycle the rest.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d74ba4998df9348408f1400090a0b0737c675fbd-744x1039.png?accountingTag=RB
ogn-026-298,OGN-026/298,26,Brynhir Thundersong,OGN,Origins,rare,Rare,Unit,,Fury,6,5,,Freljord,"When you play me, opponents can't play cards this turn.","Riftbound Unit: Brynhir Thundersong. When you play me, opponents can't play cards this turn.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/44e805aa0f2928acf1156eef692403df319b333a-744x1039.png?accountingTag=RB
ogn-027a-298,OGN-027a/298,27,"Darius, Trifarian",OGN,Origins,showcase,Showcase,Unit,Champion,Fury,5,5,1,"Trifarian, Darius, Noxus","When you play your second card in a turn, give me +2 :rb_might: this turn and ready me.","Riftbound Unit: Darius, Trifarian. When you play your second card in a turn, give me +2 [S] this turn and ready me.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/df878ecc25160bb7e53b254a609ec243e133e8f1-744x1039.png?accountingTag=RB
ogn-027-298,OGN-027/298,27,"Darius, Trifarian",OGN,Origins,rare,Rare,Unit,Champion,Fury,5,5,1,"Trifarian, Darius, Noxus","When you play your second card in a turn, give me +2 :rb_might: this turn and ready me.","Riftbound Unit: Darius, Trifarian. When you play your second card in a turn, give me +2 [S] this turn and ready me.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bf7a4900fd2296972c1305a4707c23860bb0522e-744x1039.png?accountingTag=RB
ogn-028-298,OGN-028/298,28,"Draven, Showboat",OGN,Origins,rare,Rare,Unit,Champion,Fury,5,3,1,"Draven, Noxus",My Might is increased by your points.,"Riftbound Unit: Draven, Showboat. My Might is increased by your points.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7600d6cea66e8146ea2202f72cb9035cb44608a3-744x1039.png?accountingTag=RB
ogn-029-298,OGN-029/298,29,Falling Star,OGN,Origins,rare,Rare,Spell,,Fury,2,,2,,"Deal 3 to a unit.
Deal 3 to a unit.","Riftbound Spell: Falling Star. Deal 3 to a unit.
Deal 3 to a unit.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9cf2d2e59e1bf839cdf5c2a77e95f5d1e871788f-744x1039.png?accountingTag=RB
ogn-030a-298,OGN-030a/298,30,"Jinx, Demolitionist",OGN,Origins,showcase,Showcase,Unit,Champion,Fury,3,4,1,"Jinx, Zaun","[Accelerate] (You may pay :rb_energy_1::rb_rune_fury: as an additional cost to have me enter ready.)
[Assault 2] (+2 :rb_might: while I'm an attacker.)
When you play me, discard 2.","Riftbound Unit: Jinx, Demolitionist. [Accelerate] (You may pay [1][C] as an additional cost to have me enter ready.)
[Assault 2] (+2 [S] while I'm an attacker.)
When you play me, discard 2.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/60ff1aec7ecb1b11ff89fdb620c6182897a8b402-744x1039.png?accountingTag=RB
ogn-030-298,OGN-030/298,30,"Jinx, Demolitionist",OGN,Origins,rare,Rare,Unit,Champion,Fury,3,4,1,"Jinx, Zaun","[Accelerate] (You may pay :rb_energy_1::rb_rune_fury: as an additional cost to have me enter ready.)
[Assault 2] (+2 :rb_might: while I'm an attacker.)
When you play me, discard 2.","Riftbound Unit: Jinx, Demolitionist. [Accelerate] (You may pay [1][C] as an additional cost to have me enter ready.)
[Assault 2] (+2 [S] while I'm an attacker.)
When you play me, discard 2.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d6cac988aa7798945e550eba6841d3993868c4a4-744x1039.png?accountingTag=RB
ogn-031-298,OGN-031/298,31,Raging Firebrand,OGN,Origins,rare,Rare,Unit,,Fury,6,4,1,"Dragon, Mount Targon","When you play me, the next spell you play this turn costs :rb_energy_5: less.","Riftbound Unit: Raging Firebrand. When you play me, the next spell you play this turn costs [5] less.",JiHun Lee,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9566fc064c098bd7f3540f3074dc6353c7ca5663-744x1039.png?accountingTag=RB
ogn-032-298,OGN-032/298,32,Ravenborn Tome,OGN,Origins,rare,Rare,Gear,,Fury,3,,,,:rb_exhaust:: The next spell you play this turn deals 1 Bonus Damage. (Each instance of damage the spell deals is increased by 1.),Riftbound Gear: Ravenborn Tome. [E]: The next spell you play this turn deals 1 Bonus Damage. (Each instance of damage the spell deals is increased by 1.),Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/81f968126026635e5b9a2fa1048fc979fcd13a1d-744x1039.png?accountingTag=RB
ogn-033-298,OGN-033/298,33,Shakedown,OGN,Origins,rare,Rare,Spell,,Fury,2,,1,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Choose an enemy unit. Deal 6 to it unless its controller has you draw 2.","Riftbound Spell: Shakedown. [Reaction] (Play any time, even before spells and abilities resolve.)
Choose an enemy unit. Deal 6 to it unless its controller has you draw 2.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ab71d92c94bf609e2fa6efc8fec06fe1e8b10108-744x1039.png?accountingTag=RB
ogn-034-298,OGN-034/298,34,"Tryndamere, Barbarian",OGN,Origins,rare,Rare,Unit,Champion,Fury,7,8,2,"Tryndamere, Freljord","When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you score 1 point.","Riftbound Unit: Tryndamere, Barbarian. When I conquer after an attack, if you assigned 5 or more excess damage to enemy units, you score 1 point.",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/124c93495c927be1baea03fdacf6c7b283cf8b6c-744x1039.png?accountingTag=RB
ogn-035-298,OGN-035/298,35,"Vayne, Hunter",OGN,Origins,rare,Rare,Unit,Champion,Fury,4,2,1,"Vayne, Demacia","[Assault 3] (+3 :rb_might: while I'm an attacker.)
If an opponent controls a battlefield, I enter ready.
When I conquer, you may pay :rb_energy_1: to return me to my owner's hand.","Riftbound Unit: Vayne, Hunter. [Assault 3] (+3 [S] while I'm an attacker.)
If an opponent controls a battlefield, I enter ready.
When I conquer, you may pay [1] to return me to my owner's hand.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b38a22e6f4bfaa8589f32754a7466fe5214e81b5-744x1039.png?accountingTag=RB
ogn-036-298,OGN-036/298,36,"Vi, Destructive",OGN,Origins,rare,Rare,Unit,Champion,Fury,2,3,1,"Vi, Piltover","[Ganking] (I can move from battlefield to battlefield.)
Recycle 1 from your trash: Give me +1 :rb_might: this turn.","Riftbound Unit: Vi, Destructive. [Ganking] (I can move from battlefield to battlefield.)
Recycle 1 from your trash: Give me +1 [S] this turn.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7ab52254ac49b8853fc7ae65b03aaee3f8c5994a-744x1039.png?accountingTag=RB
ogn-037-298,OGN-037/298,37,Immortal Phoenix,OGN,Origins,epic,Epic,Unit,,Fury,3,3,1,Spirit,"[Assault 2] (+2 :rb_might: while I'm an attacker.)
When you kill a unit with a spell, you may pay :rb_energy_1::rb_rune_fury: to play me from your trash.","Riftbound Unit: Immortal Phoenix. [Assault 2] (+2 [S] while I'm an attacker.)
When you kill a unit with a spell, you may pay [1][C] to play me from your trash.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b623ae985bf5f362b6d8d4a17e9b8146aeae3c3-744x1039.png?accountingTag=RB
ogn-038-298,OGN-038/298,38,Kadregrin the Infernal,OGN,Origins,epic,Epic,Unit,,Fury,9,9,2,"Dragon, Demacia","When you play me, draw 1 for each of your [Mighty] units. (A unit is Mighty while it has 5+ :rb_might:.)","Riftbound Unit: Kadregrin the Infernal. When you play me, draw 1 for each of your [Mighty] units. (A unit is Mighty while it has 5+ [S].)",Six More Vodka,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/733c32b1fccc7e2983cbb3586358152f90a6df04-744x1039.png?accountingTag=RB
ogn-039-298,OGN-039/298,39,"Kai'Sa, Survivor",OGN,Origins,epic,Epic,Unit,Champion,Fury,4,4,,"Kai'Sa, The Void","[Accelerate] (You may pay :rb_energy_1::rb_rune_fury: as an additional cost to have me enter ready.)
When I conquer, draw 1.","Riftbound Unit: Kai'Sa, Survivor. [Accelerate] (You may pay [1][C] as an additional cost to have me enter ready.)
When I conquer, draw 1.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3d942c02ad4e96a36dba14d663c5105bb6614500-744x1039.png?accountingTag=RB
ogn-039a-298,OGN-039a/298,39,"Kai'Sa, Survivor",OGN,Origins,showcase,Showcase,Unit,Champion,Fury,4,4,,"Kai'Sa, The Void","[Accelerate] (You may pay :rb_energy_1::rb_rune_fury: as an additional cost to have me enter ready.)
When I conquer, draw 1.","Riftbound Unit: Kai'Sa, Survivor. [Accelerate] (You may pay [1][C] as an additional cost to have me enter ready.)
When I conquer, draw 1.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ad69bde670ce218adee1d2a618a7295d2fb7bd4c-744x1039.png?accountingTag=RB
ogn-040-298,OGN-040/298,40,Seal of Rage,OGN,Origins,epic,Epic,Gear,,Fury,0,,1,,:rb_exhaust:: [Reaction] — [Add] :rb_rune_fury:. (Abilities that add resources can't be reacted to.),Riftbound Gear: Seal of Rage. [T]: [Reaction] — [Add] [C]. (Abilities that add resources can't be reacted to.),Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fbdd14adb40b0ca46b89f476a356fa21413d812e-744x1039.png?accountingTag=RB
ogn-041-298,OGN-041/298,41,"Volibear, Furious",OGN,Origins,epic,Epic,Unit,Champion,Fury,10,9,2,"Volibear, Freljord","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or ability.)
When I attack, deal 5 damage split among any number of enemy units here.","Riftbound Unit: Volibear, Furious. [Deflect 2] (Opponents must pay [A][A] to choose me with a spell or ability.)
When I attack, deal 5 damage split among any number of enemy units here.",Envar Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c9165d49b8caae9a856433cd5151e8b368eb80b5-744x1039.png?accountingTag=RB
ogn-041a-298,OGN-041a/298,41,"Volibear, Furious",OGN,Origins,showcase,Showcase,Unit,Champion,Fury,10,9,2,"Volibear, Freljord","[Deflect 2] (Opponents must pay :rb_rune_rainbow::rb_rune_rainbow: to choose me with a spell or ability.)
When I attack, deal 5 damage split among any number of enemy units here.","Riftbound Unit: Volibear, Furious. [Deflect 2] (Opponents must pay [A][A] to choose me with a spell or ability.)
When I attack, deal 5 damage split among any number of enemy units here.",League Splash Team,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/744d1b950ae7ef1e6e5b244538a6afb9802e5e3d-744x1039.png?accountingTag=RB
ogn-042a-298,OGN-042a/298,42,Calm Rune,OGN,Origins,showcase,Showcase,Rune,Basic,Calm,,,,,,Riftbound Rune: Calm Rune.,Zhongqi Li,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/88187b586b9b3cc2f48fd20c806dd5fc5e1bfc71-1488x2078.png?accountingTag=RB
ogn-042-298,OGN-042/298,42,Calm Rune,OGN,Origins,common,Common,Rune,Basic,Calm,,,,,,Riftbound Rune: Calm Rune.,Greg Ghielmetti & Leah Chen,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0a0e8c3d16c2595e2f8efcc2b1466226539b506c-744x1039.png?accountingTag=RB
ogn-043-298,OGN-043/298,43,Charm,OGN,Origins,common,Common,Spell,,Calm,1,,1,,Move an enemy unit.,Riftbound Spell: Charm. Move an enemy unit.,Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/62ae564505db8fcba70605eac2083ac2d4397b5a-744x1039.png?accountingTag=RB
ogn-044-298,OGN-044/298,44,Clockwork Keeper,OGN,Origins,common,Common,Unit,,Calm,2,2,,Shurima,"As you play me, you may pay :rb_rune_calm: as an additional cost. If you do, draw 1.","Riftbound Unit: Clockwork Keeper. As you play me, you may pay [C] as an additional cost. If you do, draw 1.",Polar Engine Studio,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/417e606418349bb25d4b07d460fa043ad85f2778-744x1039.png?accountingTag=RB
ogn-045-298,OGN-045/298,45,Defy,OGN,Origins,common,Common,Spell,,Calm,1,,1,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Counter a spell that costs no more than :rb_energy_4: and no more than :rb_rune_rainbow:.","Riftbound Spell: Defy. [Reaction] (Play any time, even before spells and abilities resolve.)
Counter a spell that costs no more than [4] and no more than [A].",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4989bfcc4bd7be77051f0c2c349a981ba9c273e0-744x1039.png?accountingTag=RB
ogn-046-298,OGN-046/298,46,En Garde,OGN,Origins,common,Common,Spell,,Calm,1,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)
Give a friendly unit +1 :rb_might: this turn, then an additional +1 :rb_might: this turn if it is the only unit you control there.","Riftbound Spell: En Garde. [Reaction] (Play any time, even before spells and abilities resolve.)
Give a friendly unit +1 [S] this turn, then an additional +1 [S] this turn if it is the only unit you control there.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/03c0ec7eaa5957a62869dad2a0ce40913fc874a9-744x1039.png?accountingTag=RB
ogn-047-298,OGN-047/298,47,Find Your Center,OGN,Origins,common,Common,Spell,,Calm,3,,,,"[Action] (Play on your turn or in showdowns.)
If an opponent's score is within 3 points of the Victory Score, this costs :rb_energy_2: less.
Draw 1 and channel 1 rune exhausted.","Riftbound Spell: Find Your Center. [Action] (Play on your turn or in showdowns.)
If an opponent's score is within 3 points of the Victory Score, this costs [2] less.
Draw 1 and channel 1 rune exhausted.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cd9d798b496fdce133c5b0106d636a230b6e7ebe-744x1039.png?accountingTag=RB
ogn-048-298,OGN-048/298,48,Meditation,OGN,Origins,common,Common,Spell,,Calm,2,,,,"[Reaction] (Play any time, even before spells and abilities resolve.)
As an additional cost to play this, you may exhaust a friendly unit. If you do, draw 2. Otherwise, draw 1.","Riftbound Spell: Meditation. [Reaction] (Play any time, even before spells and abilities resolve.)
As an additional cost to play this, you may exhaust a friendly unit. If you do, draw 2. Otherwise, draw 1.",Kudos Productions,portrait,https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7103336ab0d7f7bebdaa4155e4258d8d9beb06de-744x1039.png?accountingTag=RB
